subject activity timedomainBodyAccelerometer-mean-X timedomainBodyAccelerometer-mean-Y timedomainBodyAccelerometer-mean-Z timedomainBodyAccelerometer-standarddeviation-X timedomainBodyAccelerometer-standarddeviation-Y timedomainBodyAccelerometer-standarddeviation-Z timedomainGravityAccelerometer-mean-X timedomainGravityAccelerometer-mean-Y timedomainGravityAccelerometer-mean-Z timedomainGravityAccelerometer-standarddeviation-X timedomainGravityAccelerometer-standarddeviation-Y timedomainGravityAccelerometer-standarddeviation-Z timedomainBodyAccelerometerJerk-mean-X timedomainBodyAccelerometerJerk-mean-Y timedomainBodyAccelerometerJerk-mean-Z timedomainBodyAccelerometerJerk-standarddeviation-X timedomainBodyAccelerometerJerk-standarddeviation-Y timedomainBodyAccelerometerJerk-standarddeviation-Z timedomainBodyGyroscope-mean-X timedomainBodyGyroscope-mean-Y timedomainBodyGyroscope-mean-Z timedomainBodyGyroscope-standarddeviation-X timedomainBodyGyroscope-standarddeviation-Y timedomainBodyGyroscope-standarddeviation-Z timedomainBodyGyroscopeJerk-mean-X timedomainBodyGyroscopeJerk-mean-Y timedomainBodyGyroscopeJerk-mean-Z timedomainBodyGyroscopeJerk-standarddeviation-X timedomainBodyGyroscopeJerk-standarddeviation-Y timedomainBodyGyroscopeJerk-standarddeviation-Z timedomainBodyAccelerometerMagnitude-mean timedomainBodyAccelerometerMagnitude-standarddeviation timedomainGravityAccelerometerMagnitude-mean timedomainGravityAccelerometerMagnitude-standarddeviation timedomainBodyAccelerometerJerkMagnitude-mean timedomainBodyAccelerometerJerkMagnitude-standarddeviation timedomainBodyGyroscopeMagnitude-mean timedomainBodyGyroscopeMagnitude-standarddeviation timedomainBodyGyroscopeJerkMagnitude-mean timedomainBodyGyroscopeJerkMagnitude-standarddeviation frequencydomainBodyAccelerometer-mean-X frequencydomainBodyAccelerometer-mean-Y frequencydomainBodyAccelerometer-mean-Z frequencydomainBodyAccelerometer-standarddeviation-X frequencydomainBodyAccelerometer-standarddeviation-Y frequencydomainBodyAccelerometer-standarddeviation-Z frequencydomainBodyAccelerometer-meanFrequency-X frequencydomainBodyAccelerometer-meanFrequency-Y frequencydomainBodyAccelerometer-meanFrequency-Z frequencydomainBodyAccelerometerJerk-mean-X frequencydomainBodyAccelerometerJerk-mean-Y frequencydomainBodyAccelerometerJerk-mean-Z frequencydomainBodyAccelerometerJerk-standarddeviation-X frequencydomainBodyAccelerometerJerk-standarddeviation-Y frequencydomainBodyAccelerometerJerk-standarddeviation-Z frequencydomainBodyAccelerometerJerk-meanFrequency-X frequencydomainBodyAccelerometerJerk-meanFrequency-Y frequencydomainBodyAccelerometerJerk-meanFrequency-Z frequencydomainBodyGyroscope-mean-X frequencydomainBodyGyroscope-mean-Y frequencydomainBodyGyroscope-mean-Z frequencydomainBodyGyroscope-standarddeviation-X frequencydomainBodyGyroscope-standarddeviation-Y frequencydomainBodyGyroscope-standarddeviation-Z frequencydomainBodyGyroscope-meanFrequency-X frequencydomainBodyGyroscope-meanFrequency-Y frequencydomainBodyGyroscope-meanFrequency-Z frequencydomainBodyAccelerometerMagnitude-mean frequencydomainBodyAccelerometerMagnitude-standarddeviation frequencydomainBodyAccelerometerMagnitude-meanFrequency frequencydomainBodyAccelerometerJerkMagnitude-mean frequencydomainBodyAccelerometerJerkMagnitude-standarddeviation frequencydomainBodyAccelerometerJerkMagnitude-meanFrequency frequencydomainBodyGyroscopeMagnitude-mean frequencydomainBodyGyroscopeMagnitude-standarddeviation frequencydomainBodyGyroscopeMagnitude-meanFrequency frequencydomainBodyGyroscopeJerkMagnitude-mean frequencydomainBodyGyroscopeJerkMagnitude-standarddeviation frequencydomainBodyGyroscopeJerkMagnitude-meanFrequency
8 WALKING_UPSTAIRS 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.121187278790244 0.0840244064390244 -0.290117827804878 -0.100254405917073 -0.191852656439024 0.0555395271292683 -0.294685713531707 -0.931032068536585 -0.888330674146341 -0.652283727804878 -0.678668806097561 -0.0539702896829268 -0.876168930487805 -0.774045446585366 -0.917345688292683 -0.904347519512195 -0.819434641219512 -0.811571642195122 -0.632321637073171 -0.0123501104926829 -0.385755323658537 -0.237030662273341 -0.554396501951219 -0.74137608902439 -0.447518179097561 0.570903402926829 -0.344029932341463 -0.247182038292683 0.183830180560976 -0.702478488195122 -0.868478793902439 -0.367428367219512 -0.0666980861414634 -0.594381005365854 -0.0949633553707317 -0.515032705853659 -0.80500714002439 -0.480840096829268 -0.647645959804878 -0.542926301707317 -0.0660781857804878 -0.311329008751219 0.255661295219512 -0.048421463097561 -0.81446075804878 0.589765343170732 0.714705528780488 0.560705101951219 -0.949593495121951 -0.830781937560976 -0.811173056585366 -0.255795090878049 0.236272885609756 -0.319688183658537 -0.081713941797561 -0.768778243902439 -0.516009416585366 -0.909810013658537 -0.0716108543902439 -0.636988644195122 -0.055435175 -0.183182500073171 -0.505919726097561 -0.537294891219512 0.902486521951219 -0.292442992878049 -0.770965716073171 -0.166411065387805 -0.175284990170732 -0.838649153902439 -0.575733290731707 0.0557624913829268 -0.257447381926829 0.251663318243902
8 WALKING_DOWNSTAIRS 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 0.288406072842105 -0.200757851 0.0511555478315789 0.223078489563158 -0.206235874387368 -0.317208482236842 -0.941580934473684 -0.821904262 -0.478888551052632 -0.226167680052632 -0.380069440315789 -0.897190012631579 -0.695539882552632 -0.606758150815789 -0.798104537105263 -0.612649887413158 -0.657033033394737 -0.440394081842105 0.288140718789474 -0.110066010850526 0.0390898802578947 -0.196097262302632 -0.665734558421053 -0.0135136269 0.578516153947368 -0.337650965236842 -0.228833031842105 0.196681344684211 -0.493142222421053 -0.748264648421053 -0.258430885531579 0.0243131207736842 -0.448483571389474 -0.312935538578947 -0.443688230078947 -0.613320723868421 -0.0951486236052632 -0.456312092421053 -0.469535070078947 -0.623192532894737 -0.149163200552632 0.240089972365789 -0.121248981647368 -0.719959188421053 0.631238545789474 0.824972743157895 0.655244761315789 -0.894736842368421 -0.553741778868421 -0.755501118421053 -0.164337098894737 0.303841560710526 -0.0224800399184211 0.316483238421053 -0.70790585 -0.471744645263158 -0.673542753710526 -0.754499651315789 -0.862284752105263 -0.631455823421053 0.186478172526316 -0.223867453342105 -0.185031601447368 0.833125811052632 -0.373647159105263 -0.477007132 0.136590199860526 -0.0260463260078947 -0.834008098078947 -0.26298447 0.1676137935 -0.206179128863158 0.242843618736842
8 SITTING 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.419740025869565 -0.164187373097826 0.107278338519565 0.060048457826087 -0.0945789083913043 0.118723631330435 -0.937462301369565 -0.999355489347826 -0.99901361 -0.99923890326087 -0.971905869565217 -0.935475331521739 -0.445692586571522 -0.999447303478261 -0.998948202173913 -0.997831703695652 -0.996051239130435 -0.563614633043478 -0.980784606086957 -0.990153500434783 -0.985625372391304 -0.986501655 -0.991678232826087 -0.985285807173913 -0.702743444130435 0.0527157003152174 0.16645959936087 -0.0208002114130435 -0.999556667391304 -0.999561248043478 -0.984524052826087 -0.97150069673913 -0.999036308478261 -0.887340160434783 -0.999131808695652 -0.999508158478261 -0.999496475869565 -0.999308551521739 -0.996699797608696 -0.987954917173913 -0.193433601682609 0.0879653925978261 0.00629728280652174 -0.999918285217391 -0.759850226086957 -0.6266253735 -0.638656881521739 -0.898550724347826 -0.999759759347826 -0.999613215652174 -0.125684015032609 0.0862198065641304 -0.934243746586957 -0.943818663695652 -0.999522063478261 -0.999011710217391 -0.999880736956522 -0.998319312391304 -0.997974737391304 -0.998157984130435 -0.978828270434783 -0.98910815173913 -0.986177484130435 -0.66378257576087 -0.94899849326087 -0.963426263478261 -0.981142909782609 -0.978256730652174 -0.957636566521739 -0.986147262608696 -0.951944098478261 -0.978566318695652 0.166638747782609
8 STANDING 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 -0.382635063944444 0.0231155666555556 0.0771842726148148 0.121181473814815 -0.455696586296296 0.223072415166667 -0.958904114074074 -0.999714367592593 -0.999561618888889 -0.999453437222222 -0.98883717037037 -0.918293913703704 -0.860276506888889 -0.998932575185185 -0.997751650555556 -0.995096640555556 -0.99243297962963 -0.465281178518519 -0.976442140740741 -0.992838308518519 -0.981977067777778 -0.985287311296296 -0.991234577222222 -0.982610899259259 -0.694020735203704 -0.0598195579537037 0.0829642654444444 0.00557630757611111 -0.999632562407407 -0.999783223148148 -0.972990379814815 -0.969421045555556 -0.999188771111111 -0.860752005740741 -0.999201608333333 -0.999511282222222 -0.999258543518519 -0.999406631851852 -0.995496537407407 -0.996483698703704 -0.0504979899759259 -0.0261032504111111 0.0641879679925926 -0.999488768333333 -0.621243815933333 -0.634322740555556 -0.761494612407407 -0.840740741296296 -0.999407298333333 -0.999077615185185 0.0165902604518519 0.0547265605888889 -0.940328026518519 -0.947844041481481 -0.999045615 -0.99846309462963 -0.999424063888889 -0.998830388888889 -0.998937293518519 -0.998784695740741 -0.977634595185185 -0.984501276111111 -0.982916530555556 -0.592052440877778 -0.954461826666667 -0.977527008333333 -0.988219862222222 -0.98918374962963 -0.949667617037037 -0.981832336296296 -0.944260456962963 -0.990271572962963 0.179173689962963
8 LAYING 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 -0.446514166398148 -0.307248374366667 0.00539754357407408 0.192435787087778 0.124629569203704 0.0231394103740741 -0.957990036481482 -0.99391541537037 -0.992854917777778 -0.995150856296296 -0.984036021851852 -0.94183626337037 -0.588867989777778 -0.998223093518519 -0.996629501851852 -0.991669395925926 -0.983796682407407 -0.655712319259259 -0.976520952037037 -0.981712504444444 -0.982738221111111 -0.967775916666667 -0.987990075555556 -0.96608757462963 -0.631809764185185 0.00667286421111111 0.132803551140741 -0.0147020006633333 -0.998451048333333 -0.998888027407407 -0.965204017592593 -0.952039385740741 -0.998847793333333 -0.82835767037037 -0.998678420555556 -0.998786591851852 -0.999167817592593 -0.999078210925926 -0.995960173518519 -0.988502464074074 -0.0719887827740741 0.0526696640074074 -0.0570921335111111 -0.997431048703704 -0.608817214333333 -0.517399911007407 -0.746448328888889 -0.912345679074074 -0.998706691296296 -0.998936908703704 0.000743000462962966 0.158641787611111 -0.919475203824074 -0.919421427777778 -0.998593151851852 -0.997305678703704 -0.999122865740741 -0.99811370537037 -0.998116967407407 -0.997997054259259 -0.959821152777778 -0.973939062222222 -0.966103147962963 -0.469292168981481 -0.939309007777778 -0.967821938333333 -0.953538563888889 -0.940125298333333 -0.939221273148148 -0.971793279814815 -0.941832678518518 -0.938365763148148 0.219371246142593
9 WALKING 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0579636469030769 0.283041153653846 -0.310727563365385 0.0213195015442308 0.0237831761442308 0.0289310872669231 -0.434762892115385 -0.971242423076923 -0.928955736153846 -0.698808862692308 -0.859844833653846 -0.818113800576923 -0.955523995576923 -0.786508602692308 -0.934520626346154 -0.910574007692308 -0.866994765576923 -0.875739355769231 -0.356502301730769 -0.276929933846154 -0.229175919519231 -0.220461949755769 -0.443468961346154 -0.777471513461538 -0.409764526153846 0.630708140192308 -0.389047303846154 -0.269903518442308 0.0577111948057692 -0.840269906538462 -0.9194295375 -0.476163506730769 -0.467054167884615 -0.846473700961539 -0.472004803461538 -0.856704517307692 -0.876207003461538 -0.696791531538462 -0.865410094230769 -0.851250396538462 -0.741845879807692 -0.16527929009 0.216955662326923 -0.0969503222634615 -0.882824175769231 0.502327284230769 0.615899606346154 0.432977189807692 -0.903846153653846 -0.890169480576923 -0.874383185961538 -0.22949238025 0.297071647115385 -0.438346066346154 -0.320899640326923 -0.916834347307692 -0.845492280384615 -0.937337493653846 -0.771763752115385 -0.885311623653846 -0.730414934615385 -0.363652335576923 -0.609909460384615 -0.620883290961538 0.8650795575 -0.616277941346154 -0.827184019423077 -0.294711163653846 -0.218019977423077 -0.710059169923077 -0.624351923653846 -0.177600425134615 -0.305124876923077 0.243222181771154
9 WALKING_UPSTAIRS 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.253434083542857 0.122764859283673 -0.341219678720408 -0.247086151469388 -0.215203992816327 -0.278053382591837 -0.386987171979592 -0.901317321632653 -0.926158992244898 -0.785787175102041 -0.889678063673469 -0.729800925714286 -0.89407107877551 -1 -0.970733136530612 -0.964642450204082 -0.927406847959184 -0.917538311428571 -0.488769978163265 -0.586147012244898 -0.42406562877551 -0.625558625918367 -0.711015280204082 -0.809006484285714 -0.647296002040816 0.494675007959184 -0.52927597244898 -0.303939596591837 0.0308993894408163 -0.895489678163265 -0.941436216326531 -0.343976630734694 -0.400859067959184 -0.934911115510204 -0.418012586938776 -0.939140974693878 -0.968475684285714 -0.897534359795918 -0.955047606122449 -0.802559001428571 -0.62970549244898 -0.454430792040816 0.332621590510204 -0.101036088938776 -0.939078053061224 0.377366838979592 0.467171835510204 0.274135694591837 -0.960544216326531 -0.953899727142857 -0.77371627755102 -0.40776755244898 0.238549578326531 -0.486709457755102 -0.319779456326531 -0.958119420816327 -0.781222681836735 -0.983364880204082 -0.626603456530612 -0.949236013673469 -0.617232705510204 -0.44384056755102 -0.756373094081633 -0.761006690204082 0.766271324897959 -0.532846508979592 -0.844151385897959 -0.342735952653061 -0.369815777346939 -0.903715333469388 -0.787781590816326 -0.273693070110204 -0.560921817346939 0.136001150144898
9 WALKING_DOWNSTAIRS 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.39563725952381 -0.440633905714286 0.0625058243738095 -0.0424266601952381 0.0760437169761905 -0.39939454452381 -0.936306558809524 -0.802292068333333 -0.242802365083333 -0.706428228809524 -0.722789678333333 -0.876641297380952 -0.565291757785714 -0.911379279761905 -0.86854471952381 -0.800667199523809 -0.787950196904762 -0.587665033571429 -0.3094424725 -0.141224775119048 -0.498119535690476 -0.503495453809524 -0.690782580238095 -0.359513362761905 0.499004063809524 -0.232042826333571 -0.16863390752381 0.182098859521429 -0.694386442380952 -0.817208711666667 -0.396429197952381 -0.340765233142857 -0.748474594523809 -0.40059098547619 -0.70332112 -0.899428016904762 -0.777287350952381 -0.73987044 -0.776636462142857 -0.746649932857143 -0.124189842095238 0.160241050952381 0.00892719963095238 -0.873256032380952 0.558882212619048 0.696403652142857 0.471660031190476 -0.961904761666667 -0.837761478571429 -0.815852986666667 -0.226012098516667 0.234273706195238 0.053675263752381 0.283855002371429 -0.902223128095238 -0.762059332857143 -0.931596321904762 -0.799780049047619 -0.91604271047619 -0.737309525 -0.110531985261905 -0.49337422452381 -0.479940495 0.869411112142857 -0.513555078809524 -0.816374824285714 0.103128506197619 0.250488758869048 -0.912087913095238 -0.485158906904762 -0.0120261382142857 0.119527953242857 0.132021014566667
9 SITTING 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 -0.23624681928 -0.109383841734 -0.120093395898 -0.1317488734546 -0.34209915556 -0.039143124872 -0.94645197 -0.9989282128 -0.996376898 -0.9979253068 -0.964275742 -0.88585411242 -0.57751196342 -0.9982675878 -0.997213474 -0.9936775188 -0.9884612966 -0.455551482802 -0.9567775448 -0.9748432382 -0.9660213466 -0.9683484244 -0.9883990642 -0.9618894376 -0.4962977268 -0.27190085077 -0.05484738549 -0.105925311084 -0.9992823058 -0.99957749 -0.9590200492 -0.9191882264 -0.9979947994 -0.8543906836 -0.9984178056 -0.9990649408 -0.997334301 -0.998815203 -0.985791169 -0.9903019766 -0.37189068616 0.24777567624 -0.0542852772566 -0.9985516444 -0.44290790258 -0.3670732895 -0.52432645734 -0.8586666664 -0.9991127794 -0.9983316878 -0.288253996334 0.1648775488782 -0.8745858716 -0.8869064906 -0.997796027 -0.990797468 -0.9993776284 -0.9924389728 -0.998817133 -0.992022635 -0.9454881812 -0.9706900718 -0.9643486286 -0.262426900496 -0.9039050264 -0.9590333454 -0.959413594 -0.956903459 -0.955897436 -0.9659970148 -0.8685273156 -0.960210149 0.031534866288
9 STANDING 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.297475987377778 -0.105711680368889 -0.00378721862222222 0.000165424148888888 -0.511792875784444 -0.0127935855111111 -0.972573867555556 -0.999539354 -0.999221645333333 -0.999223144222222 -0.993464865111111 -0.932245295111111 -0.675374649644444 -0.999377929111111 -0.999096946666667 -0.997982412888889 -0.997352937555556 -0.419084267111111 -0.963849332888889 -0.977908257777778 -0.973603009777778 -0.974842689111111 -0.988348593111111 -0.970584264666667 -0.561481582044444 -0.0981894026 0.0712663641377778 -0.0561465588857778 -0.999363921777778 -0.999098737555556 -0.921990612 -0.946046640444444 -0.996637937333333 -0.825916536 -0.996922729555556 -0.998305869555556 -0.997563814444444 -0.998123296 -0.995648709333333 -0.994234925333333 -0.342754178911111 0.214429314762222 0.0187409898822222 -0.997496741777778 -0.330368295977778 -0.436563119 -0.542957910955556 -0.919999999555556 -0.999169678222222 -0.993112494444444 -0.280575092406667 0.14067533528 -0.942209920444444 -0.937419289555556 -0.999248452888889 -0.996280123777778 -0.999765474888889 -0.995951678 -0.997585991333333 -0.995440302444444 -0.960173134888889 -0.968294012666667 -0.966651197555556 -0.197581878688889 -0.919399917555556 -0.959370564 -0.971662692 -0.977579248444444 -0.945299145777778 -0.964770799111111 -0.931253419555556 -0.986520035777778 0.0243650848444444
9 LAYING 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.37337981062 -0.4459627774628 -0.215336752654 0.17810728092 0.03590375336 -0.186009298552 -0.9699944882 -0.9947408012 -0.9935437332 -0.996169588 -0.991866218 -0.9712046902 -0.6416543186 -0.999224913 -0.9987490556 -0.997695508 -0.9978953444 -0.72183018 -0.9639966798 -0.9767022564 -0.9715735264 -0.9606900784 -0.9842583504 -0.958562455 -0.48122111922 -0.227093669698 -0.04037310208 -0.105021605226 -0.9988788328 -0.9993047034 -0.9422465098 -0.9266185314 -0.998401409 -0.8221405738 -0.9985928552 -0.9990461018 -0.99853189 -0.999044448 -0.9883611998 -0.9955370184 -0.3696156684 0.271206115592 -0.05065718473 -0.997115911 -0.3216608267 -0.281542042024 -0.57949989264 -0.893333333 -0.9986024072 -0.998004997 -0.30405993576 0.237632121022 -0.923290547114 -0.9185757418 -0.9978793422 -0.995497595 -0.9993845118 -0.998893764 -0.9992839106 -0.9986422042 -0.9515602078 -0.9582551896 -0.953870535 -0.122974301159 -0.9105420518 -0.9642008044 -0.946865494 -0.9409810272 -0.9435897442 -0.9522904702 -0.940875589 -0.9468499524 -0.016201378678
10 WALKING 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.395645072075472 0.0392338337698113 -0.26332591785283 0.243797496811321 0.25896796635283 -0.312034730754717 -0.32278283439434 -0.971114719811321 -0.88859388245283 -0.656154530377358 -0.651680646603774 -0.695839489433962 -0.957862728301887 -0.298069872716981 -0.886593748113208 -0.911991167169811 -0.877771419056604 -0.881351273773585 -0.348840898113208 0.0750804952113207 -0.171463574186792 -0.174502686115094 -0.621385448867925 -0.728967260754717 -0.511662905849057 0.500727770566038 -0.148445687402075 -0.0790614721584906 0.233155562060377 -0.738109408490566 -0.853127913018868 -0.414205475283019 -0.250853318679245 -0.48817977554717 -0.37301634245283 -0.512274877207547 -0.70680977490566 -0.434806442150943 -0.44204386154717 -0.719379525283019 -0.680249895849057 -0.271485272037736 0.292896355566038 -0.373459607207547 -0.794569783207547 0.596727901509434 0.641529539811321 0.566098029433962 -0.930817606981132 -0.877281362641509 -0.864643433207547 -0.323520195315094 0.316034970773585 -0.29065823009434 -0.133578548773585 -0.920621591698113 -0.700534457735849 -0.913253645283019 -0.739628756415094 -0.89807812245283 -0.665213916415094 0.0102632945471698 -0.516205243962264 -0.553860333962264 0.889260601886792 -0.621213076603774 -0.824091013396226 -0.114190001283019 -0.206366497226415 -0.730043539811321 -0.517675799056604 -0.43247197245283 -0.452067677924528 -0.000234019224528301
10 WALKING_UPSTAIRS 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.0386964196404255 -0.300390927148936 -0.0035449232893617 -0.289969419042553 -0.0214817691212766 -0.348384890525532 -0.937039417446809 -0.864509786382979 -0.641166194042553 -0.683405391702128 -0.603651103617021 -0.864745838297872 -0.146336911255319 -0.957289859787234 -0.95441717212766 -0.904957148723404 -0.908874391702128 -0.571136571702128 -0.177803083425532 -0.423900897085106 -0.371545828723404 -0.716828940638298 -0.729916394893617 -0.607520480212766 0.441106536595745 -0.370854829787234 -0.225293606659574 0.059115191576383 -0.742766099574468 -0.868598467234043 -0.308534708121277 0.0411724668680851 -0.70817183106383 -0.242629912753191 -0.698662750851064 -0.852790853829787 -0.625629297021277 -0.786637414680851 -0.452797898085106 -0.771639445957447 -0.377765891489362 0.279277863361702 -0.15818891106383 -0.831192236382979 0.552421663829787 0.592496978510638 0.48953502893617 -0.948936169574468 -0.919001973191489 -0.773210140638298 -0.287971196744681 0.199409741046809 -0.299405033617021 -0.117139764634043 -0.863763884255319 -0.399493160425532 -0.952531626595745 -0.816294493191489 -0.916629512765957 -0.758659146170213 -0.163838459957447 -0.639660338510638 -0.618807055744681 0.864130513404255 -0.264089608302128 -0.815094231489362 -0.139410790617021 -0.171957349438298 -0.872340424893617 -0.67129056212766 -0.179095059821277 -0.268065183914894 0.158591030929787
10 WALKING_DOWNSTAIRS 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.127159054684211 -0.321679050052632 0.0667192523289474 0.257067314407895 0.202046367328421 -0.354066845526316 -0.937003823684211 -0.777444205526316 -0.150243065815789 -0.336607715131579 -0.608501026842105 -0.902085224736842 -0.217206736163158 -0.759587595526316 -0.795528483947368 -0.705676128421053 -0.736835720789474 -0.576853445263158 -0.105020355562895 0.0286584417392105 -0.337179537842105 -0.481481472052632 -0.535540835789474 -0.318188417289474 0.547280456052632 -0.297763023710526 -0.167696687489474 0.0465074937157895 -0.522321616052632 -0.718713943421053 -0.304745377026316 -0.311407525263158 -0.589282082947368 -0.407575620315789 -0.622037245 -0.78780218 -0.569302148078947 -0.709328892894737 -0.757642301842105 -0.554478006842105 -0.0732033960552632 0.0918068148184211 -0.0624062922763158 -0.824594477105263 0.593418386578947 0.700499203947368 0.618608062368421 -0.947368420526316 -0.855696276052632 -0.76432186868421 -0.109907638336842 0.176234936334211 0.0406740812868421 0.167818246 -0.854549155789474 -0.753548757105263 -0.896020028947368 -0.639856142105263 -0.790570649289474 -0.533852553421053 0.0606850479726316 -0.519025839736842 -0.493140311315789 0.898906449736842 -0.488711921605263 -0.753634931578947 0.215665273157895 0.324957743157895 -0.782726045894737 -0.544988519210526 -0.195945495605263 0.266888830736842 0.178773116957895
10 SITTING 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 -0.491780777216667 -0.0826140728898148 0.0279319737981482 0.23364402002912 -0.29586239192963 0.167071479222222 -0.935690006481481 -0.999657638888889 -0.999287377407407 -0.999654125740741 -0.970340304814815 -0.966898520555556 -0.712846540814815 -0.999650567037037 -0.999423983148148 -0.99896713462963 -0.998193666296296 -0.483908272703704 -0.980756789814815 -0.991562375740741 -0.983490753148148 -0.989676841111111 -0.995381258333333 -0.988255803703704 -0.74570557 -0.0261859265331481 0.145478532351852 -0.0500640835925926 -0.999730105925926 -0.999847552962963 -0.988873097222222 -0.984373304814815 -0.999418633518519 -0.885879524259259 -0.999443516296296 -0.999457190185185 -0.999308596481482 -0.999571635925926 -0.997005038888889 -0.985764537777778 0.0102250218740741 -0.0188483437925926 0.154450543166667 -0.999870079444444 -0.815084417592593 -0.774179850185185 -0.697416073537037 -0.790123457222222 -0.999900248518519 -0.999775764814815 0.0663198999111111 0.0998900319074074 -0.944983727592593 -0.949220281111111 -0.999636209074074 -0.999511884259259 -0.999903585740741 -0.997839606111111 -0.997582416296296 -0.997786263148148 -0.98372095537037 -0.99290007962963 -0.991281284444444 -0.713711294648148 -0.957998640555556 -0.965826215740741 -0.984943144259259 -0.982242427777778 -0.951566951851852 -0.991409100925926 -0.9718337 -0.982585154259259 0.344008502777778
10 STANDING 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 -0.430990222477273 0.159123629063636 -0.0126234259545455 0.0776098480747727 -0.576146184340909 0.277510257379545 -0.975410724090909 -0.997882443636364 -0.999420127272727 -0.996985785454545 -0.994074632727273 -0.959579657727273 -0.563085207111364 -0.999487332727273 -0.999167967045455 -0.998155343409091 -0.997879646363636 -0.235012648659091 -0.941328663409091 -0.977106015454545 -0.953633426818182 -0.981280515909091 -0.984721116590909 -0.9764306 -0.630035348636364 -0.187095243409091 -0.02106211295 -0.052707410975 -0.997427384318182 -0.998177020227273 -0.929895057954545 -0.958861164090909 -0.996301825454545 -0.816181090454545 -0.996659972272727 -0.997370031136364 -0.995915736136364 -0.997816321818182 -0.997290691590909 -0.996772568636364 -0.0592039874590909 -0.0167879028312045 0.140674450477273 -0.997556382954546 -0.358171207564091 -0.472411629731818 -0.512410143409091 -0.881818181136364 -0.9992951125 -0.996082902727273 -0.020842908825 0.0341677203727273 -0.946125056818182 -0.928443326136364 -0.997500972045455 -0.998091897045455 -0.999574126136364 -0.998439612272727 -0.999146766590909 -0.997994110227273 -0.943155129772727 -0.968539220909091 -0.962786686590909 -0.236970180102273 -0.930165920227273 -0.975920677272727 -0.970099814318182 -0.982949246136364 -0.916083916363636 -0.965055815454545 -0.948877243863636 -0.989110031590909 0.0133897488363636
10 LAYING 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.503718360172414 -0.14052022862069 0.200554088396552 0.317328874567241 -0.287824792793103 -0.0241561110482759 -0.966701156034483 -0.998106657586207 -0.997280879310345 -0.99885902137931 -0.988827694655172 -0.963045642431035 -0.768069073362069 -0.998695102068966 -0.998259366206897 -0.995750102241379 -0.99413054362069 -0.471325881068966 -0.966930793448276 -0.982334620517241 -0.973602480344828 -0.981254430517241 -0.987597716034483 -0.976256662586207 -0.65048269512069 0.0425942300482759 0.167970490508621 0.0326124917172414 -0.999447422758621 -0.999540263965517 -0.961713199827586 -0.953660207586207 -0.998446402068966 -0.843542308793103 -0.99845887137931 -0.998619588965517 -0.997690109310345 -0.998793223103448 -0.992849221034483 -0.994740341724138 -0.146028799688276 0.161721963122414 0.116540197315517 -0.997285520689655 -0.586843624241379 -0.462736179867241 -0.722989748086207 -0.824137930862069 -0.998699874310345 -0.995251231206897 -0.0955049039482759 0.223690250777586 -0.944965189655172 -0.943246399827586 -0.998300661896552 -0.996886215 -0.999545277758621 -0.998385556724138 -0.998311360172414 -0.998192375 -0.965782801551724 -0.964437568965517 -0.959999521724138 -0.198827073568966 -0.938707102413793 -0.959446335172414 -0.96918420862069 -0.96796803862069 -0.885057472068965 -0.960772875517241 -0.964514534655172 -0.970184023793103 0.202624700274138
